StartID,start_lat,start_lon,StartNodeType,EndID,end_lat,end_lon,EndNodeType,constraint,station_count,road_geometry,total_cost,dist_km,flow_tpd,Distribution_Mode,Scenario_Key
104234,32.319,-102.547,demand,104234,32.319,-102.547,demandSector,low_carbon,10,,0.0,0.0,1.465109697379013,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
104234,32.319,-102.547,dist,104234,32.319,-102.547,converter,low_carbon,10,,0.0,0.0,1.465109697379013,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
104234,32.319,-102.547,production,104234,32.319,-102.547,center,low_carbon,10,,0.0,0.0,1.4651096980893925,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
107617,30.7,-101.207,converter,107617,30.7,-101.207,demand,low_carbon,10,,0.0,0.0,10.149015243471126,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
107617,30.7,-101.207,demand,107617,30.7,-101.207,demandSector,low_carbon,10,,0.0,0.0,10.149015243471126,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
107617,30.7,-101.207,dist,107617,30.7,-101.207,converter,low_carbon,10,,0.0,0.0,10.149015243471126,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
14295,37.954,-121.271,center,14295,37.954,-121.271,dist,low_carbon,10,,0.0,0.0,10.256222438620403,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
14295,37.954,-121.271,center,14295,37.954,-121.271,converter,low_carbon,10,,0.0,0.0,10.256222438620403,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
14295,37.954,-121.271,converter,14295,37.954,-121.271,demand,low_carbon,10,,0.0,0.0,10.256222438620403,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
14295,37.954,-121.271,converter,14295,37.954,-121.271,center,low_carbon,10,,0.0,0.0,10.256222438620403,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
14295,37.954,-121.271,demand,14295,37.954,-121.271,demandSector,low_carbon,10,,0.0,0.0,10.256222438620403,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
14295,37.954,-121.271,dist,14295,37.954,-121.271,converter,low_carbon,10,,0.0,0.0,10.256222438620403,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
